"SAMPLE","IDHSPID","IDHSHID","DHSID","CASEID","PERWEIGHT","AWFACTT","DVWEIGHT","AGE","RESIDENT","WEIGHTFEM","HHKIDLT5","WEALTHQ","EDYRTOTAL","TIMESINCESEXD","DVFEARFQ","DVPMSEVER","ALFREQ"
8346,"   8346     300 100  2","   8346     300 100","TZ201500000300","        300 100  2",1.799124,100,2.530601,42,1,533,3,2,6,0,0,0,99
8346,"   8346     300 100  3","   8346     300 100","TZ201500000300","        300 100  3",1.799124,100,0,15,1,489,3,2,0,14,9,9,99
8346,"   8346     300 117  2","   8346     300 117","TZ201500000300","        300 117  2",1.799124,100,5.061202,36,1,476,4,1,0,7,2,0,99
8346,"   8346     300 117  3","   8346     300 117","TZ201500000300","        300 117  3",1.799124,100,0,35,1,533,4,1,6,1,9,9,99
8346,"   8346     300 117  4","   8346     300 117","TZ201500000300","        300 117  4",1.799124,100,0,22,1,508,4,1,0,31,9,9,99
8346,"   8346     300 117 15","   8346     300 117","TZ201500000300","        300 117 15",1.799124,100,0,18,2,465,4,1,6,0,9,9,99
8346,"   8346     300 134  2","   8346     300 134","TZ201500000300","        300 134  2",1.799124,100,1.265301,29,1,599,3,2,4,0,0,0,99
8346,"   8346     300 151  3","   8346     300 151","TZ201500000300","        300 151  3",1.799124,100,2.530601,20,1,556,5,1,0,0,2,1,99
8346,"   8346     300 151  6","   8346     300 151","TZ201500000300","        300 151  6",1.799124,100,0,17,1,663,5,1,5,0,9,9,31
8346,"   8346     300 168  2","   8346     300 168","TZ201500000300","        300 168  2",1.799124,100,2.530601,35,1,559,2,1,7,5,1,0,99
8346,"   8346     300 168  8","   8346     300 168","TZ201500000300","        300 168  8",1.799124,100,0,20,2,521,2,1,0,31,9,9,99
8346,"   8346     300 202  4","   8346     300 202","TZ201500000300","        300 202  4",1.799124,100,1.265301,29,2,584,0,2,7,1,0,0,99
8346,"   8346     300 219  2","   8346     300 219","TZ201500000300","        300 219  2",1.799124,100,1.265301,18,1,629,0,1,0,0,0,0,99
8346,"   8346     300 270  2","   8346     300 270","TZ201500000300","        300 270  2",1.799124,100,0,31,1,476,4,1,0,0,9,9,99
8346,"   8346     300 270  3","   8346     300 270","TZ201500000300","        300 270  3",1.799124,100,3.795902,33,1,501,4,1,4,2,2,0,99
8346,"   8346     300 270  4","   8346     300 270","TZ201500000300","        300 270  4",1.799124,100,0,16,1,519,4,1,4,31,9,9,99
8346,"   8346     300 287  2","   8346     300 287","TZ201500000300","        300 287  2",1.799124,100,1.265301,25,1,605,2,2,3,1,0,0,99
8346,"   8346     300 304  2","   8346     300 304","TZ201500000300","        300 304  2",1.799124,100,0,29,1,480,3,1,7,0,9,9,99
8346,"   8346     300 304  3","   8346     300 304","TZ201500000300","        300 304  3",1.799124,100,2.530601,21,1,516,3,1,4,0,2,0,99
8346,"   8346     300 321  2","   8346     300 321","TZ201500000300","        300 321  2",1.799124,100,2.530601,26,1,629,3,1,0,0,2,0,99
8346,"   8346     300 321  7","   8346     300 321","TZ201500000300","        300 321  7",1.799124,100,0,16,2,606,3,1,0,0,9,9,99
8346,"   8346     300 338  1","   8346     300 338","TZ201500000300","        300 338  1",1.799124,100,2.530601,48,1,437,1,1,6,31,0,0,32
8346,"   8346     300 338  3","   8346     300 338","TZ201500000300","        300 338  3",1.799124,100,0,17,1,405,1,1,6,14,9,9,99
8346,"   8346     300 355  2","   8346     300 355","TZ201500000300","        300 355  2",1.799124,100,2.530601,44,1,499,1,1,0,31,1,0,99
8346,"   8346     300 355  7","   8346     300 355","TZ201500000300","        300 355  7",1.799124,100,0,15,1,495,1,1,7,0,9,9,32
8346,"   8346     300 372  2","   8346     300 372","TZ201500000300","        300 372  2",1.799124,100,1.265301,23,1,584,3,2,5,31,1,0,99
8346,"   8346     301   1  2","   8346     301   1","TZ201500000301","        301   1  2",1.2098,100,0.850837,35,1,632,4,1,7,31,0,0,99
8346,"   8346     301   4  2","   8346     301   4","TZ201500000301","        301   4  2",1.2098,100,0,41,1,578,3,1,0,31,9,9,99
8346,"   8346     301   4  3","   8346     301   4","TZ201500000301","        301   4  3",1.2098,100,1.701674,15,1,439,3,1,3,99,9,9,99
8346,"   8346     301   7  1","   8346     301   7","TZ201500000301","        301   7  1",1.2098,100,1.701674,38,1,707,2,1,7,3,1,0,99
8346,"   8346     301   7  2","   8346     301   7","TZ201500000301","        301   7  2",1.2098,100,0,18,1,536,2,1,4,31,9,9,99
8346,"   8346     301  13  3","   8346     301  13","TZ201500000301","        301  13  3",1.2098,100,0.850837,30,1,608,2,1,0,0,0,0,99
8346,"   8346     301  16  2","   8346     301  16","TZ201500000301","        301  16  2",1.2098,100,1.701674,28,1,714,4,2,2,2,1,0,99
8346,"   8346     301  16 13","   8346     301  16","TZ201500000301","        301  16 13",1.2098,100,0,18,2,498,4,2,5,6,9,9,99
8346,"   8346     301  19  2","   8346     301  19","TZ201500000301","        301  19  2",1.2098,100,0.850837,38,1,527,1,1,7,14,0,0,99
8346,"   8346     301  22  2","   8346     301  22","TZ201500000301","        301  22  2",1.2098,100,0,37,1,479,7,3,0,0,9,9,99
8346,"   8346     301  22  3","   8346     301  22","TZ201500000301","        301  22  3",1.2098,100,0,27,1,460,7,3,0,4,9,9,99
8346,"   8346     301  22  4","   8346     301  22","TZ201500000301","        301  22  4",1.2098,100,0,42,1,449,7,3,0,0,9,9,99
8346,"   8346     301  22 20","   8346     301  22","TZ201500000301","        301  22 20",1.2098,100,0,15,1,415,7,3,4,99,9,9,99
8346,"   8346     301  22 23","   8346     301  22","TZ201500000301","        301  22 23",1.2098,100,4.254185,22,1,521,7,3,7,0,2,0,33
8346,"   8346     301  25  6","   8346     301  25","TZ201500000301","        301  25  6",1.2098,100,3.403348,27,1,549,10,1,0,4,2,0,99
8346,"   8346     301  25  7","   8346     301  25","TZ201500000301","        301  25  7",1.2098,100,0,23,1,556,10,1,0,7,9,9,99
8346,"   8346     301  25  8","   8346     301  25","TZ201500000301","        301  25  8",1.2098,100,0,19,1,791,10,1,0,14,9,9,99
8346,"   8346     301  25 26","   8346     301  25","TZ201500000301","        301  25 26",1.2098,100,0,16,1,555,10,1,2,3,9,9,99
8346,"   8346     301  29  2","   8346     301  29","TZ201500000301","        301  29  2",1.2098,100,0.850837,28,1,685,1,1,2,1,0,0,99
8346,"   8346     301  32  2","   8346     301  32","TZ201500000301","        301  32  2",1.2098,100,0.850837,25,1,452,1,1,0,4,0,0,99
8346,"   8346     301  35  2","   8346     301  35","TZ201500000301","        301  35  2",1.2098,100,0.850837,30,1,512,2,1,7,7,1,0,99
8346,"   8346     301  38  2","   8346     301  38","TZ201500000301","        301  38  2",1.2098,100,0.850837,21,1,592,3,2,7,31,2,1,99
8346,"   8346     301  41  2","   8346     301  41","TZ201500000301","        301  41  2",1.2098,100,0.850837,40,1,832,1,1,2,2,0,0,99
8346,"   8346     301  44  2","   8346     301  44","TZ201500000301","        301  44  2",1.2098,100,0.850837,38,1,683,3,1,4,31,2,0,99
8346,"   8346     301  47  2","   8346     301  47","TZ201500000301","        301  47  2",1.2098,100,0,31,1,446,8,1,0,0,9,9,99
8346,"   8346     301  47  3","   8346     301  47","TZ201500000301","        301  47  3",1.2098,100,0,22,1,463,8,1,0,4,9,9,99
8346,"   8346     301  47 12","   8346     301  47","TZ201500000301","        301  47 12",1.2098,100,0,34,1,545,8,1,7,31,9,9,99
8346,"   8346     301  47 13","   8346     301  47","TZ201500000301","        301  47 13",1.2098,100,4.254185,24,1,548,8,1,7,31,0,0,99
8346,"   8346     301  50  1","   8346     301  50","TZ201500000301","        301  50  1",1.2098,100,0.850837,27,1,463,2,1,7,31,2,1,99
8346,"   8346     301  53  2","   8346     301  53","TZ201500000301","        301  53  2",1.2098,100,0.850837,33,1,635,1,3,7,2,0,0,99
8346,"   8346     301  56  2","   8346     301  56","TZ201500000301","        301  56  2",1.2098,100,0.850837,16,1,527,1,1,7,1,1,0,99
8346,"   8346     301  59  1","   8346     301  59","TZ201500000301","        301  59  1",1.2098,100,0,38,1,539,1,2,7,31,9,9,99
8346,"   8346     301  59  2","   8346     301  59","TZ201500000301","        301  59  2",1.2098,100,2.552511,20,2,490,1,2,11,6,9,9,99
8346,"   8346     301  59  4","   8346     301  59","TZ201500000301","        301  59  4",1.2098,100,0,18,1,480,1,2,11,21,9,9,99
8346,"   8346     301  63  2","   8346     301  63","TZ201500000301","        301  63  2",1.2098,100,0.850837,31,1,702,2,2,0,28,0,0,99
8346,"   8346     301  66  2","   8346     301  66","TZ201500000301","        301  66  2",1.2098,100,1.701674,23,1,499,3,1,7,5,1,0,99
8346,"   8346     301  66  7","   8346     301  66","TZ201500000301","        301  66  7",1.2098,100,0,20,1,471,3,1,7,5,9,9,99
8346,"   8346     302   2  2","   8346     302   2","TZ201500000302","        302   2  2",0.61049,100,0.443169,35,1,524,2,3,7,1,0,0,20
8346,"   8346     302   4  2","   8346     302   4","TZ201500000302","        302   4  2",0.61049,100,0.443169,27,1,587,1,2,0,2,0,0,10
8346,"   8346     302   6  2","   8346     302   6","TZ201500000302","        302   6  2",0.61049,100,0.443169,28,1,598,2,1,7,14,0,0,99
8346,"   8346     302   8  2","   8346     302   8","TZ201500000302","        302   8  2",0.61049,100,0.443169,33,1,612,3,3,0,2,0,1,99
8346,"   8346     302  10  1","   8346     302  10","TZ201500000302","        302  10  1",0.61049,100,1.329508,48,1,509,1,3,7,31,2,1,99
8346,"   8346     302  10  2","   8346     302  10","TZ201500000302","        302  10  2",0.61049,100,0,19,1,504,1,3,10,99,9,9,99
8346,"   8346     302  10  4","   8346     302  10","TZ201500000302","        302  10  4",0.61049,100,0,19,1,431,1,3,10,99,9,9,31
8346,"   8346     302  12  2","   8346     302  12","TZ201500000302","        302  12  2",0.61049,100,0.443169,39,1,715,1,2,0,31,2,0,10
8346,"   8346     302  14  2","   8346     302  14","TZ201500000302","        302  14  2",0.61049,100,0.443169,36,1,690,1,2,0,4,1,1,20
8346,"   8346     302  16  2","   8346     302  16","TZ201500000302","        302  16  2",0.61049,100,0.443169,26,1,496,2,1,7,2,2,0,31
8346,"   8346     302  20  2","   8346     302  20","TZ201500000302","        302  20  2",0.61049,100,0.886338,49,1,543,0,3,1,2,1,0,99
8346,"   8346     302  20  3","   8346     302  20","TZ201500000302","        302  20  3",0.61049,100,0,18,1,512,0,3,9,31,9,9,99
8346,"   8346     302  22  2","   8346     302  22","TZ201500000302","        302  22  2",0.61049,100,0.443169,18,1,442,1,4,0,1,1,0,99
8346,"   8346     302  24  1","   8346     302  24","TZ201500000302","        302  24  1",0.61049,100,0,41,1,594,2,4,1,3,9,9,20
8346,"   8346     302  24  2","   8346     302  24","TZ201500000302","        302  24  2",0.61049,100,0.886338,15,1,459,2,4,7,99,9,9,99
8346,"   8346     302  26  2","   8346     302  26","TZ201500000302","        302  26  2",0.61049,100,0.443169,26,1,653,3,3,2,3,1,0,99
8346,"   8346     302  28  2","   8346     302  28","TZ201500000302","        302  28  2",0.61049,100,0.443169,31,1,578,1,1,2,31,1,1,99
8346,"   8346     302  30  1","   8346     302  30","TZ201500000302","        302  30  1",0.61049,100,0.443169,31,1,484,3,1,7,31,0,0,10
8346,"   8346     302  33  2","   8346     302  33","TZ201500000302","        302  33  2",0.61049,100,0.443169,33,1,521,2,2,0,3,2,1,31
8346,"   8346     302  35  2","   8346     302  35","TZ201500000302","        302  35  2",0.61049,100,0.443169,23,1,554,1,3,0,4,0,1,99
8346,"   8346     302  37  1","   8346     302  37","TZ201500000302","        302  37  1",0.61049,100,0,41,1,559,1,2,0,31,9,9,99
8346,"   8346     302  37  3","   8346     302  37","TZ201500000302","        302  37  3",0.61049,100,0.886338,15,1,489,1,2,7,99,9,9,99
8346,"   8346     302  39  2","   8346     302  39","TZ201500000302","        302  39  2",0.61049,100,0.443169,27,1,523,2,3,3,7,1,0,99
8346,"   8346     302  43  2","   8346     302  43","TZ201500000302","        302  43  2",0.61049,100,0.443169,42,1,524,2,1,4,6,0,0,20
8346,"   8346     303   6  2","   8346     303   6","TZ201500000303","        303   6  2",0.607777,100,0.441199,18,1,520,2,2,7,0,0,0,99
8346,"   8346     303  10  2","   8346     303  10","TZ201500000303","        303  10  2",0.607777,100,0.441199,20,1,519,2,1,3,1,0,0,99
8346,"   8346     303  15  2","   8346     303  15","TZ201500000303","        303  15  2",0.607777,100,0.882399,40,1,645,2,1,7,1,0,0,99
8346,"   8346     303  15  3","   8346     303  15","TZ201500000303","        303  15  3",0.607777,100,0,20,1,618,2,1,7,99,9,9,99
8346,"   8346     303  19  2","   8346     303  19","TZ201500000303","        303  19  2",0.607777,100,0.441199,19,1,495,1,1,0,31,1,0,99
8346,"   8346     303  24  2","   8346     303  24","TZ201500000303","        303  24  2",0.607777,100,0.441199,15,1,475,1,2,0,1,2,1,99
8346,"   8346     303  32  2","   8346     303  32","TZ201500000303","        303  32  2",0.607777,100,0.882399,37,1,499,3,1,7,1,2,1,20
8346,"   8346     303  37  2","   8346     303  37","TZ201500000303","        303  37  2",0.607777,100,0.882399,36,1,450,2,3,7,0,2,1,99
8346,"   8346     303  37  8","   8346     303  37","TZ201500000303","        303  37  8",0.607777,100,0,17,2,482,2,3,7,20,9,9,99
8346,"   8346     303  41  2","   8346     303  41","TZ201500000303","        303  41  2",0.607777,100,0.441199,19,1,460,1,2,7,31,0,0,99
8346,"   8346     303  45  2","   8346     303  45","TZ201500000303","        303  45  2",0.607777,100,0.441199,28,1,451,1,1,0,1,0,0,99
8346,"   8346     303  50  2","   8346     303  50","TZ201500000303","        303  50  2",0.607777,100,0.441199,30,1,427,0,1,7,3,0,0,20
8346,"   8346     303  54  1","   8346     303  54","TZ201500000303","        303  54  1",0.607777,100,0.441199,24,1,597,2,1,0,31,0,0,20
8346,"   8346     303  67  2","   8346     303  67","TZ201500000303","        303  67  2",0.607777,100,0.441199,23,1,579,2,2,0,7,1,0,10
8346,"   8346     303  80  2","   8346     303  80","TZ201500000303","        303  80  2",0.607777,100,0.882399,37,1,476,1,1,4,7,1,0,99
8346,"   8346     303  80  3","   8346     303  80","TZ201500000303","        303  80  3",0.607777,100,0,17,1,501,1,1,0,3,9,9,99
8346,"   8346     303  85  2","   8346     303  85","TZ201500000303","        303  85  2",0.607777,100,0,40,1,649,3,2,0,2,9,9,99
8346,"   8346     303  85  4","   8346     303  85","TZ201500000303","        303  85  4",0.607777,100,0.882399,15,1,400,3,2,7,99,9,9,99
8346,"   8346     303  89  2","   8346     303  89","TZ201500000303","        303  89  2",0.607777,100,0,48,1,590,1,1,0,14,9,9,10
8346,"   8346     303  89  3","   8346     303  89","TZ201500000303","        303  89  3",0.607777,100,0.882399,19,1,518,1,1,7,99,9,9,99
8346,"   8346     303  93  2","   8346     303  93","TZ201500000303","        303  93  2",0.607777,100,0.441199,34,1,524,2,1,7,1,2,1,99
8346,"   8346     304   2  2","   8346     304   2","TZ201500000304","        304   2  2",1.199111,100,0.870463,34,1,463,2,1,7,2,0,0,99
8346,"   8346     304   8  1","   8346     304   8","TZ201500000304","        304   8  1",1.199111,100,0.870463,26,1,535,2,2,7,31,0,0,99
8346,"   8346     304  14  2","   8346     304  14","TZ201500000304","        304  14  2",1.199111,100,0.870463,23,1,565,1,4,7,7,0,0,99
8346,"   8346     304  21  1","   8346     304  21","TZ201500000304","        304  21  1",1.199111,100,0.870463,42,1,544,0,2,7,31,0,0,20
8346,"   8346     304  27  3","   8346     304  27","TZ201500000304","        304  27  3",1.199111,100,0.870463,20,1,596,2,1,7,31,0,0,99
8346,"   8346     304  34  2","   8346     304  34","TZ201500000304","        304  34  2",1.199111,100,0.870463,24,1,482,2,2,7,31,0,0,99
8346,"   8346     304  40  2","   8346     304  40","TZ201500000304","        304  40  2",1.199111,100,0.870463,21,1,487,1,1,7,2,0,0,99
8346,"   8346     304  46  2","   8346     304  46","TZ201500000304","        304  46  2",1.199111,100,0.870463,21,1,619,0,2,7,1,0,0,99
8346,"   8346     304  53  2","   8346     304  53","TZ201500000304","        304  53  2",1.199111,100,0.870463,22,1,634,3,1,0,31,0,0,99
8346,"   8346     304  59  3","   8346     304  59","TZ201500000304","        304  59  3",1.199111,100,0.870463,25,1,542,0,3,7,31,9,9,10
8346,"   8346     304  66  2","   8346     304  66","TZ201500000304","        304  66  2",1.199111,100,0.870463,34,1,435,2,1,0,31,2,0,99
8346,"   8346     304  72  2","   8346     304  72","TZ201500000304","        304  72  2",1.199111,100,0.870463,44,1,586,0,3,7,4,1,1,99
8346,"   8346     304  78  1","   8346     304  78","TZ201500000304","        304  78  1",1.199111,100,0.870463,37,1,501,3,1,7,31,2,1,20
8346,"   8346     304  91  2","   8346     304  91","TZ201500000304","        304  91  2",1.199111,100,1.740925,40,1,452,2,3,0,4,0,0,99
8346,"   8346     304  91  9","   8346     304  91","TZ201500000304","        304  91  9",1.199111,100,0,31,1,426,2,3,0,99,9,9,99
8346,"   8346     304  98  2","   8346     304  98","TZ201500000304","        304  98  2",1.199111,100,0.870463,21,1,520,2,1,3,3,0,0,99
8346,"   8346     304 117  2","   8346     304 117","TZ201500000304","        304 117  2",1.199111,100,0.870463,36,1,437,1,2,7,1,0,1,20
8346,"   8346     304 123  2","   8346     304 123","TZ201500000304","        304 123  2",1.199111,100,0.870463,26,1,508,1,1,3,31,1,1,20
8346,"   8346     304 136  2","   8346     304 136","TZ201500000304","        304 136  2",1.199111,100,0.870463,31,1,503,0,5,7,0,0,0,99
8346,"   8346     305  15  2","   8346     305  15","TZ201500000305","        305  15  2",0.944844,100,0.685884,17,1,538,1,1,5,31,0,1,99
8346,"   8346     305  21  2","   8346     305  21","TZ201500000305","        305  21  2",0.944844,100,0.685884,28,1,493,2,2,1,1,0,0,99
8346,"   8346     305  27  2","   8346     305  27","TZ201500000305","        305  27  2",0.944844,100,1.371769,35,1,651,3,2,4,2,2,0,99
8346,"   8346     305  27  3","   8346     305  27","TZ201500000305","        305  27  3",0.944844,100,0,15,1,448,3,2,6,99,9,9,99
8346,"   8346     305  33  2","   8346     305  33","TZ201500000305","        305  33  2",0.944844,100,0.685884,35,1,595,1,3,7,7,1,1,99
8346,"   8346     305  39  2","   8346     305  39","TZ201500000305","        305  39  2",0.944844,100,0.685884,22,1,517,2,4,5,2,1,0,99
